REF_DATE,GEO,CPI
2020-02,Newfoundland and Labrador,140.3
2020-02,Prince Edward Island,138.9
2020-02,Nova Scotia,139.1
2020-02,New Brunswick,137.6
2020-02,Quebec,133.2
2020-02,Ontario,138.7
2020-02,Manitoba,138.3
2020-02,Saskatchewan,141.2
2020-02,Alberta,145.5
2020-02,British Columbia,132.9
2020-02,"Yukon",135.9
2020-02,"Northwest Territories",141.2
2020-02,"Nunavut",132.4
